Timestep,Score
1228192,
1232444,
1235812,
1238236,
1242060,
1243320,
1245732,
1247004,
1251556,
1254744,
1258212,
1260668,
1264052,
1268320,
1269084,
1275320,
1282448,
1286292,
1288176,
1295020,
1297824,
1298608,
1301144,
1302412,
1304900,
1307620,
1311280,
1314632,
1319100,
1320440,
1323196,
1327716,
1333904,
1336704,
1338456,
1340828,
1341712,
1345216,
1346764,
1350612,
1352936,
1355344,
1356848,
1360116,
1362556,
1365884,
1368708,
1370284,
1372656,
1376656,
1380844,
1385080,
1389256,
1391648,
1397808,
1399356,
1401140,
1404320,
1406512,
1410344,
1411616,
1414068,
1416892,
1419620,
1424976,
1428868,
1431624,
1434532,
1436272,
1438956,
1440536,
1443008,
1446064,
1450184,
1451144,
1452384,
1453664,
1457796,
1464092,
1467460,
1470212,
1473680,
1477416,
1479956,
1482004,
1484096,
1485876,
1488184,
1492672,
1495384,
1497092,
1501480,
1505124,
1510144,
1512336,
1514740,
1517160,
1520852,
1523072,
1524368,
1525296,
1526140,
1527576,
1531444,
1533484,
1537272,
1539500,
1540532,
1544272,
1545588,
1549228,
1552132,
1555520,
1557332,
1558384,
1559880,
1563220,
1565360,
1568216,
1570692,
1572288,
1574760,
1577524,
1579924,
1583064,
1585016,
1587548,
1589388,
1592080,
1594860,
1598612,
1600184,
1602600,
1604092,
1605848,
1608600,
1611016,
1614672,
1619220,
1621164,
1623768,
1625008,
1628572,
1630680,
1633852,
1635620,
1636452,
1638864,
1642420,
1644416,
1646448,
1648092,
1649172,
1651744,
1654208,
1656904,
1658712,
1659596,
1662348,
1664336,
1667508,
1671600,
1673388,
1676340,
1677308,
1680004,
1682228,
1687480,
1691004,
1692364,
1696000,
1697944,
1698880,
1700868,
1704068,
1707660,
1711304,
1714732,
1716636,
1718488,
1719600,
1721556,
1723464,
1725060,
1728132,
1730912,
1733120,
1736272,
1739332,
1741756,
1745292,
1749784,
1752256,
1754540,
1756104,
1756940,
1758300,
1761496,
1766232,
1768664,
1772816,
1777052,
1779728,
1781768,
1782948,
1785568,
1787756,
1792628,
1793808,
1797288,
1800048,
1801980,
1802836,
1804456,
1806068,
1808540,
1809744,
1814032,
1815432,
1821156,
1823380,
1824288,
1826484,
1829104,
1831200,
1832892,
1836156,
1837768,
1839560,
1841520,
1845492,
1847608,
1852072,
1854096,
1855816,
1856684,
1858876,
1860768,
1863168,
1864036,
1865980,
1866900,
1869140,
1869996,
1873764,
1874728,
1875772,
1877236,
1878792,
1879840,
1885924,
1886764,
1888988,
1896620,
1898152,
1900876,
1903544,
1908936,
1909864,
1913672,
1915628,
1918028,
1920564,
1921672,
1923880,
1924936,
1927340,
1928384,
1930800,
1932864,
1935336,
1936896,
1938336,
1939800,
1941268,
1944132,
1945896,
1947832,
1949912,
1952312,
1955860,
1956900,
1958484,
1960076,
1963856,
1966616,
1970952,
1974708,
1976364,
1980468,
1982884,
1986372,
1988556,
1991568,
1992972,
1996632,
1997596,
1998748,
1999812,
2001984,
2002824,
2004244,
2006988,
2008156,
2009168,
2010504,
2013184,
2015484,
2020056,
2022516,
2024656,
2025748,
2026704,
2027604,
2028592,
2029844,
2034964,
2037220,
2040860,
2044028,
2047676,
2049284,
2055192,
2056532,
2058052,
2060512,
2062960,
2064028,
2066092,
2068500,
2070932,
2073388,
2074468,
2076044,
2082896,
2083788,
2087036,
2090176,
2094476,
2098020,
2100388,
2104564,
2106948,
2111948,
2115524,
2116896,
2119476,
2120948,
2121800,
2125720,
2127136,
2132708,
2137604,
2139344,
2141260,
2145448,
2147184,
2149516,
2153064,
2154532,
2156528,
2158568,
2160140,
2161624,
2165968,
2170468,
2174540,
2176608,
2178268,
2183960,
2185100,
2188820,
2191448,
2194244,
2195784,
2200528,
2201572,
2204848,
2206312,
2208380,
2210388,
2213488,
2215176,
2219056,
2221628,
2223828,
2226284,
2231548,
2235336,
2238724,
2240084,
2242556,
2244144,
2245712,
2247000,
2248164,
2251540,
2256112,
2256968,
2260768,
2265540,
2269396,
2272820,
2275928,
2277272,
2282260,
2284184,
2285888,
2290852,
2293740,
2296484,
2298272,
2299120,
2302980,
2306784,
2310272,
2314164,
2316232,
2318484,
2320572,
2322304,
2324168,
2325696,
2327288,
2330516,
2335780,
2339308,
2341524,
2345204,
2348680,
2350748,
2353848,
2355628,
2359896,
2361304,
2363368,
2364692,
2367544,
2368668,
2372620,
2374580,
2376656,
2378696,
2384636,
2385736,
2387908,
2392316,
2395424,
2398820,
2401284,
2403756,
2407648,
2410028,
2411988,
2416176,
2418920,
2422568,
2424136,
2427592,
2432348,
2436120,
2437632,
2439216,
2443664,
2445504,
2449596,
2453456,
2455724,
2458412,
2460428,
2462244,
2464620,
2466912,
2470236,
2472556,
2474060,
2477804,
2479660,
2482136,
2486820,
2489236,
2491132,
2495820,
2499076,
2501548,
2504540,
2506820,
2509572,
2512220,
2514828,
2516312,
2517564,
2519796,
2521760,
2524232,
2525760,
2528132,
2531656,
2533300,
2537064,
2542924,
2546848,
2550468,
2551700,
2553880,
2555916,
2560528,
2565208,
2566792,
2568392,
2573116,
2576760,
2581496,
2585912,
2587860,
2591568,
2595624,
2598768,
2600280,
2603740,
2606172,
2608380,
2609808,
2611348,
2615264,
2618944,
2620212,
2623108,
2624812,
2626716,
2630548,
2633424,
2637112,
2639488,
2641028,
2644180,
2646052,
2650500,
2652508,
2653400,
2655252,
2658744,
2659716,
2663432,
2665468,
2668464,
2672648,
2674352,
2676008,
2679228,
2683520,
2686628,
2690144,
2691716,
2694164,
2698240,
2702476,
2703816,
2705784,
2708164,
2710160,
2711440,
2715304,
2717016,
2718776,
2720352,
2723976,
2725056,
2727512,
2728704,
2733256,
2736372,
2738836,
2743268,
2747796,
2749860,
2752052,
2755680,
2759232,
2762700,
2764228,
2767688,
2772060,
2776468,
2779352,
2783476,
2784840,
2788228,
2791716,
2793388,
2794612,
2796176,
2797916,
2801440,
2804764,
2808404,
2812300,
2814616,
2818984,
2823260,
2825224,
2826460,
2829524,
2833912,
2837456,
2840544,
2841832,
2845624,
2849824,
2852464,
2856440,
2857660,
2861728,
2863036,
2864648,
2866692,
2868136,
2869812,
2872540,
2877260,
2879344,
2881772,
2885940,
2888664,
2892456,
2894864,
2897720,
2902460,
2906460,
2910224,
2915324,
2918828,
2922248,
2924720,
2927620,
2929728,
2934528,
2938760,
2942840,
2945872,
2947264,
2949556,
2952020,
2955432,
2956668,
2957916,
2959328,
2960796,
2962076,
2966224,
2967304,
2969392,
2973184,
2974780,
2977776,
2980192,
2983296,
2986724,
2989036,
2992684,
2995084,
2997908,
2999464,
3000768,
3002392,
3004816,
3006248,
3008612,
3011588,
3015388,
3016744,
3018296,
3019568,
3020848,
3022220,
3024100,
3027520,
3028756,
3030036,
3031856,
3035920,
3037920,
3042696,
3045116,
3048352,
3049496,
3053660,
3056092,
3057836,
3060424,
3062964,
3066308,
3068776,
3070344,
3073992,
3077120,
3079348,
3083764,
3087528,
3091800,
3093588,
3094696,
3096464,
3100860,
3105596,
3108044,
3110500,
3113140,
3116356,
3117896,
3120296,
3125088,
3128160,
3130864,
3132836,
3136328,
3138952,
3139812,
3144840,
3148484,
3149712,
3154448,
3156168,
3158640,
3160008,
3161776,
3163180,
3166580,
3169028,
3170448,
3171348,
3174420,
3177724,
3179768,
3182536,
3185712,
3189472,
3190592,
3193024,
3194956,
3196472,
3198192,
3201956,
3205872,
3208844,
3214216,
3216672,
3217956,
3222520,
3224248,
3226648,
3229112,
3231496,
3235708,
3238180,
3240124,
3243640,
3248364,
3249912,
3252976,
3257700,
3261604,
3263512,
3267296,
3272624,
3277228,
3278684,
3283264,
3287260,
3290368,
3292824,
3294452,
3298048,
3301708,
3303540,
3306288,
3308064,
3309512,
3313380,
3317012,
3319468,
3323756,
3325280,
3326948,
3330740,
3332360,
3333928,
3335320,
3339120,
3341064,
3343148,
3345132,
3346512,
3347816,
3351312,
3355208,
3358628,
3360984,
3366892,
3368644,
3369544,
3372248,
3373512,
3375248,
3376624,
3379440,
3383436,
3384944,
3386580,
3388464,
3389712,
3391352,
3395400,
3399760,
3401924,
3406292,
3409676,
3412556,
3416640,
3419860,
3422024,
3423620,
3426496,
3430044,
3431572,
3432712,
3435420,
3436452,
3440532,
3441448,
3445140,
3447464,
3449056,
3451132,
3452868,
3454980,
3456672,
3460500,
3464892,
3468384,
3469688,
3471616,
3473048,
3474492,
3477952,
3480056,
3481552,
3483148,
3486924,
3489740,
3492924,
3495972,
3497588,
3498856,
3503064,
3505136,
3508188,
3509940,
3511704,
3513680,
3519636,
3522620,
3526112,
3527960,
3529216,
3532996,
3536532,
3538436,
3540096,
3544012,
3546480,
3550656,
3554068,
3558724,
3560196,
3562116,
3564668,
3566204,
3569984,
3573644,
3576116,
3578764,
3580580,
3584260,
3587396,
3589100,
3594024,
3596792,
3600316,
3601532,
3605064,
3606264,
3610480,
3611540,
3614800,
3618332,
3620744,
3624388,
3626280,
3627896,
3630084,
3633944,
3636356,
3638752,
3642300,
3647264,
3649248,
3650536,
3652992,
3656424,
3657476,
3659192,
3661172,
3662804,
3664124,
3666592,
3669300,
3670896,
3674500,
3676220,
3679520,
3680952,
3683424,
3687464,
3689920,
3692600,
3694372,
3696836,
3697864,
3701004,
3706576,
3709216,
3711564,
3713088,
3716828,
3719300,
3720936,
3725412,
3728680,
3730092,
3732556,
3737032,
3740472,
3742172,
3743944,
3747692,
3748924,
3750072,
3754840,
3757052,
3759036,
3760840,
3762808,
3764292,
3766676,
3769552,
3774308,
3776028,
3782360,
3783996,
3787728,
3792228,
3794668,
3796560,
3798748,
3802272,
3804004,
3805956,
3807544,
3809040,
3812060,
3813484,
3815252,
3816636,
3818228,
3819776,
3823444,
3825520,
3829364,
3830464,
3833228,
3835480,
3839268,
3841668,
3843436,
3846676,
3850440,
3852348,
3854884,
3857520,
3861308,
3865020,
3867128,
3871408,
3875344,
3877372,
3879520,
3882340,
3883912,
3887684,
3891184,
3892908,
3895620,
3897380,
3900720,
3902856,
3905272,
3908084,
3910268,
3914184,
3916408,
3917416,
3921612,
3923340,
3924416,
3927624,
3928492,
3930940,
3933396,
3937420,
3943656,
3947220,
3951164,
3955036,
3958432,
3961800,
3964400,
3966460,
3968608,
3970596,
3972308,
3975208,
3977076,
3977984,
3980836,
3981916,
3985848,
3987052,
3989656,
3992168,
3994616,
3997796,
4001928,
4005608,
4008040,
4012604,
4015184,
4019248,
4021332,
4024976,
4027228,
4030660,
4031896,
4034368,
4036216,
4038632,
4043576,
4045132,
4050300,
4052300,
4054532,
4055752,
4058184,
4062056,
4063160,
4064128,
4065020,
4067416,
4069752,
4073676,
4075348,
4077956,
4079460,
4081900,
4082696,
4087432,
4094500,
4097552,
4100000,
4102116,
4106256,
4108892,
4111308,
4113404,
4117992,
4119044,
4123012,
4125760,
4130328,
4134660,
4137544,
4140344,
4142572,
4143956,
4145872,
4150232,
4152504,
4155680,
4158036,
4160692,
4164104,
4167480,
4170144,
4174348,
4178080,
4179312,
4182084,
4183324,
4186336,
4187368,
4189012,
4190168,
4191744,
4193708,
4195976,
4198348,
4201720,
4205684,
4207956,
4211720,
4214148,
4216112,
4219216,
4221804,
4223300,
4224724,
4228420,
4229956,
4233320,
4235768,
4237520,
4241164,
4244800,
4246432,
4248764,
4250292,
4252080,
4254488,
4257864,
4259076,
4261524,
4266504,
4270332,
4271764,
4274452,
4276644,
4279104,
4280712,
4282308,
4286096,
4290676,
4292340,
4295520,
4299164,
4301612,
4302812,
4304040,
4307360,
4308764,
4310980,
4315228,
4316652,
4320152,
4321364,
4324896,
4326120,
4328572,
4329752,
4331008,
4334516,
4335768,
4336864,
4340540,
4343428,
4344912,
4347608,
4349172,
4351100,
4353492,
4356068,
4358532,
4362196,
4363804,
4364916,
4366212,
4368504,
4372160,
4373368,
4377752,
4379224,
4381272,
4383084,
4384316,
4385520,
4389048,
4391544,
4395468,
4399000,
4402980,
4404788,
4407352,
4409808,
4411028,
4414636,
4418300,
4422264,
4423844,
4425360,
4427692,
4432256,
4437016,
4441012,
4442688,
4444276,
4445752,
4447316,
4448776,
4450792,
4452840,
4454136,
4457036,
4460284,
4464268,
4468048,
4470240,
4472648,
4474780,
4476060,
4478536,
4480604,
4482180,
4484088,
4488800,
4493848,
4496372,
4500924,
4503916,
4506388,
4508720,
4512352,
4515036,
4519036,
4521444,
4522384,
4524732,
4526520,
4530852,
4535248,
4536908,
4540580,
4543028,
4543940,
4547508,
4552020,
4555664,
4559144,
4560360,
4564328,
4566232,
4567784,
4568616,
4569636,
4571676,
4576536,
4579416,
4583000,
4583908,
4585528,
4587788,
4589824,
4590856,
4592444,
4594024,
4595012,
4599752,
4603264,
4608008,
4609576,
4612700,
4614364,
4615364,
4618632,
4621088,
4622880,
4625324,
4627104,
4628756,
4629928,
4632672,
4634704,
4637120,
4639460,
4640296,
4643600,
4647536,
4649960,
4652260,
4654924,
4657100,
4660296,
4663420,
4665804,
4669184,
4672828,
4675296,
4677728,
4681284,
4683716,
4686164,
4687128,
4688892,
4692400,
4694312,
4697388,
4698684,
4699532,
4701192,
4703600,
4704740,
4705736,
4708684,
4713468,
4715916,
4720712,
4724644,
4726620,
4730900,
4731900,
4732732,
4736512,
4738928,
4741160,
4743732,
4745876,
4749804,
4754540,
4758824,
4762328,
4765744,
4769716,
4772332,
4775920,
4780568,
4782576,
4785524,
4787176,
4790628,
4794052,
4796072,
4800460,
4802876,
4804856,
4806784,
4808796,
4810988,
4812356,
4814548,
4817428,
4821088,
4824048,
4826380,
4830328,
4833388,
4835820,
4836788,
4838340,
4840096,
4843264,
4845696,
4854176,
4857856,
4859804,
4862216,
4865860,
4868108,
4868944,
4873976,
4878504,
4879780,
4883080,
4885412,
4889108,
4890208,
4895196,
4897628,
4902164,
4904164,
4910040,
4912456,
4916884,
4921396,
4922524,
4926384,
4929036,
4932072,
4933216,
4935368,
4936444,
4940472,
4945836,
4947248,
4950576,
4953828,
4954904,
4958936,
4960836,
4963052,
4964408,
4967536,
4969388,
4973420,
4977488,
4978988,
4982824,
4984624,
4988472,
4992348,
4993760,
4996132,
5000132,
5002216,
5004040,
5006444,
5009960,
5010852,
5011684,
5014688,
5017284,
5019684,
5021288,
5022968,
5024476,
5025944,
5026984,
5029188,
5031244,
5033596,
5038576,
5040620,
5045420,
5048680,
5052124,
5055936,
5058112,
5061256,
5063448,
5065424,
5067644,
5069716,
5071104,
5073200,
5074820,
5077852,
5079680,
5083912,
5085524,
5087976,
5092728,
5096908,
5100324,
5102068,
5105544,
5107572,
5109680,
5113076,
5114540,
5116176,
5120376,
5123544,
5125256,
5126960,
5129084,
5131616,
5134088,
5136512,
5139988,
5144780,
5146600,
5148660,
5151316,
5152588,
5155036,
5157036,
5159040,
5163412,
5164960,
5166800,
5168392,
5170816,
5174600,
5176336,
5178492,
5180468,
5182884,
5187016,
5190304,
5193972,
5195776,
5198088,
5200084,
5202216,
5204664,
5207728,
5211620,
5213688,
5215292,
5219316,
5222936,
5224992,
5229376,
5230236,
5231840,
5234384,
5239364,
5243008,
5249644,
5251068,
5252484,
5254892,
5259628,
5263492,
5265084,
5267440,
